image_path,target
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Sin\Sin135.jpg,44.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Pritisok\Pritisok72.jpg,36.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Telefon\Telefon112.jpg,47.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Vilushka\Vilushka1.jpg,52.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\TojTaaToa\TojTaaToa174.jpg,48.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Dopir\Dopir151.jpg,13.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Fizika\Fizika1.jpg,16.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Telefon\Telefon117.jpg,47.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Valkano\Valkano134.jpg,51.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\TojTaaToa\TojTaaToa74.jpg,48.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Zoshto\Zoshto182.jpg,57.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Dopir\Dopir169.jpg,13.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\F\F130.jpg,15.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Kolache\Kolache61.jpg,23.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Mnogu\Mnogu117.jpg,30.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Peperutka\Peperutka25.jpg,35.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Svekja\Svekja25.jpg,45.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Agol\Agol195.jpg,1.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\C\C174.jpg,5.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\DJ\DJ38.jpg,10.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\M\M25.jpg,29.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\O\O70.jpg,33.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Fizika\Fizika206.jpg,16.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Jas\Jas136.jpg,20.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\U\U86.jpg,49.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Jas\Jas38.jpg,20.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Sin\Sin3.jpg,44.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Beskonechnost\Beskonechnost49.jpg,4.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\L\L11.jpg,27.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\L\L206.jpg,27.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\E\E99.jpg,14.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Rob\Rob169.jpg,39.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Pritisok\Pritisok137.jpg,36.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Sever\Sever204.jpg,42.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\O\O48.jpg,33.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\K\K164.jpg,22.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Mnogu\Mnogu201.jpg,30.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Z\Z118.jpg,53.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Prst\Prst67.jpg,37.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Fizika\Fizika152.jpg,16.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\V\V200.jpg,50.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Jas\Jas205.jpg,20.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\E\E47.jpg,14.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\M\M55.jpg,29.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\F\F158.jpg,15.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\A\A64.jpg,0.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\R\R29.jpg,38.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\E\E207.jpg,14.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\R\R11.jpg,38.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\CH\CH108.jpg,6.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Jas\Jas155.jpg,20.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\LJ\LJ117.jpg,28.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Centar\Centar104.jpg,7.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Javanje\Javanje184.jpg,21.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Zholtica\Zholtica126.jpg,56.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\P\P75.jpg,34.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\H\H209.jpg,18.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Korona\Korona115.jpg,24.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Zoshto\Zoshto117.jpg,57.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Pritisok\Pritisok45.jpg,36.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Dopir\Dopir198.jpg,13.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Prst\Prst115.jpg,37.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Zamenki\Zamenki90.jpg,55.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Zholtica\Zholtica117.jpg,56.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Jas\Jas124.jpg,20.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\E\E8.jpg,14.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\I\I70.jpg,19.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Kukja\Kukja53.jpg,26.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\SH\SH45.jpg,41.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Valkano\Valkano70.jpg,51.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Amin\Amin198.jpg,2.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Sin\Sin182.jpg,44.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\T\T183.jpg,46.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Vilushka\Vilushka12.jpg,52.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\SH\SH87.jpg,41.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\H\H197.jpg,18.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\O\O3.jpg,33.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Delenje\Delenje10.jpg,12.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\F\F65.jpg,15.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\LJ\LJ174.jpg,28.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\H\H94.jpg,18.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Prst\Prst163.jpg,37.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Sida\Sida137.jpg,43.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\L\L44.jpg,27.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Zoshto\Zoshto21.jpg,57.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Fizika\Fizika96.jpg,16.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\ZH\ZH16.jpg,54.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\DZ\DZ199.jpg,11.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Pritisok\Pritisok31.jpg,36.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\N\N125.jpg,31.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\E\E73.jpg,14.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\F\F93.jpg,15.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\V\V102.jpg,50.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\T\T39.jpg,46.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Svekja\Svekja131.jpg,45.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Korona\Korona92.jpg,24.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\NJ\NJ191.jpg,32.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Sever\Sever88.jpg,42.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Korona\Korona41.jpg,24.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\F\F83.jpg,15.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\G\G86.jpg,17.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\T\T109.jpg,46.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\K\K133.jpg,22.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Zholtica\Zholtica67.jpg,56.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\T\T180.jpg,46.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Z\Z120.jpg,53.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Svekja\Svekja103.jpg,45.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Centar\Centar48.jpg,7.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\P\P46.jpg,34.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\ZH\ZH7.jpg,54.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Beskonechnost\Beskonechnost178.jpg,4.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Zoshto\Zoshto82.jpg,57.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\R\R8.jpg,38.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Svekja\Svekja63.jpg,45.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Zholtica\Zholtica129.jpg,56.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Cvekje\Cvekje115.jpg,8.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Amin\Amin31.jpg,2.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Beskonechnost\Beskonechnost44.jpg,4.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Rob\Rob160.jpg,39.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Mnogu\Mnogu83.jpg,30.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\DJ\DJ127.jpg,10.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\K\K62.jpg,22.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Prst\Prst29.jpg,37.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Beskonechnost\Beskonechnost207.jpg,4.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Dopir\Dopir2.jpg,13.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Telefon\Telefon93.jpg,47.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\DJ\DJ126.jpg,10.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\LJ\LJ0.jpg,28.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Beskonechnost\Beskonechnost9.jpg,4.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Delenje\Delenje59.jpg,12.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Mnogu\Mnogu69.jpg,30.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Beskonechnost\Beskonechnost143.jpg,4.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Jas\Jas42.jpg,20.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\B\B91.jpg,3.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\D\D166.jpg,9.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\U\U98.jpg,49.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\D\D73.jpg,9.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Zamenki\Zamenki94.jpg,55.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\L\L2.jpg,27.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\V\V164.jpg,50.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Jas\Jas159.jpg,20.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\E\E2.jpg,14.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Zoshto\Zoshto170.jpg,57.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\F\F188.jpg,15.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Beskonechnost\Beskonechnost32.jpg,4.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\ZH\ZH33.jpg,54.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Sida\Sida110.jpg,43.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Jas\Jas95.jpg,20.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Fizika\Fizika173.jpg,16.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\O\O135.jpg,33.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\C\C84.jpg,5.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Javanje\Javanje188.jpg,21.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Fizika\Fizika101.jpg,16.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\F\F144.jpg,15.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\S\S152.jpg,40.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\L\L60.jpg,27.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\SH\SH208.jpg,41.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Peperutka\Peperutka73.jpg,35.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\V\V93.jpg,50.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Rob\Rob22.jpg,39.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Peperutka\Peperutka187.jpg,35.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\NJ\NJ151.jpg,32.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\ZH\ZH195.jpg,54.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\O\O187.jpg,33.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\CH\CH183.jpg,6.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Z\Z183.jpg,53.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Dopir\Dopir24.jpg,13.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\D\D100.jpg,9.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\N\N18.jpg,31.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Telefon\Telefon62.jpg,47.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Kolache\Kolache48.jpg,23.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\M\M39.jpg,29.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\LJ\LJ172.jpg,28.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\R\R56.jpg,38.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\T\T94.jpg,46.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\T\T28.jpg,46.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Sin\Sin59.jpg,44.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Sida\Sida26.jpg,43.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Javanje\Javanje77.jpg,21.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Dopir\Dopir22.jpg,13.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\T\T191.jpg,46.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\U\U58.jpg,49.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Zamenki\Zamenki171.jpg,55.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Zamenki\Zamenki130.jpg,55.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Zoshto\Zoshto39.jpg,57.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Peperutka\Peperutka52.jpg,35.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\L\L39.jpg,27.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\TojTaaToa\TojTaaToa160.jpg,48.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Sin\Sin105.jpg,44.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Kolache\Kolache164.jpg,23.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Zholtica\Zholtica54.jpg,56.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Krst\Krst184.jpg,25.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\I\I35.jpg,19.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Zoshto\Zoshto66.jpg,57.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\R\R145.jpg,38.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\E\E130.jpg,14.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\NJ\NJ90.jpg,32.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\H\H85.jpg,18.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Krst\Krst73.jpg,25.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\ZH\ZH85.jpg,54.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Sida\Sida197.jpg,43.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\R\R33.jpg,38.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Telefon\Telefon64.jpg,47.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\S\S25.jpg,40.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Centar\Centar65.jpg,7.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Prst\Prst158.jpg,37.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Cvekje\Cvekje114.jpg,8.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\K\K98.jpg,22.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\C\C117.jpg,5.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Pritisok\Pritisok1.jpg,36.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Cvekje\Cvekje204.jpg,8.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Sida\Sida140.jpg,43.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Z\Z176.jpg,53.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Z\Z50.jpg,53.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\I\I139.jpg,19.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Agol\Agol157.jpg,1.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\ZH\ZH136.jpg,54.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\DZ\DZ11.jpg,11.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Kolache\Kolache64.jpg,23.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Krst\Krst143.jpg,25.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\A\A128.jpg,0.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\V\V21.jpg,50.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Peperutka\Peperutka63.jpg,35.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Fizika\Fizika196.jpg,16.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\V\V19.jpg,50.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\G\G198.jpg,17.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Kukja\Kukja46.jpg,26.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\F\F69.jpg,15.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Valkano\Valkano130.jpg,51.0
